1766043080315;2837.02;2838.77
1766043080435;2837.05;2838.8
1766043080785;2837.06;2838.81
1766043080890;2837.05;2838.8
1766043081005;2837.06;2838.81
1766043081246;2837.05;2838.8
1766043082430;2836.99;2838.74
1766043082951;2836.98;2838.73
1766043083016;2836.88;2838.63
1766043083235;2836.84;2838.59
1766043083345;2836.89;2838.64
1766043083571;2836.9;2838.65
1766043084312;2836.89;2838.64
1766043084415;2836.9;2838.65
1766043084525;2836.91;2838.66
1766043084635;2836.9;2838.65
1766043084985;2836.91;2838.66
1766043085097;2836.89;2838.64
1766043085425;2836.9;2838.65
1766043085935;2836.88;2838.63
1766043086155;2836.87;2838.62
1766043088245;2836.91;2838.66
1766043088795;2836.9;2838.65
1766043088915;2836.91;2838.66
1766043089023;2836.94;2838.69
1766043089126;2837.0;2838.75
1766043089193;2837.07;2838.82
1766043089315;2837.0;2838.75
1766043089815;2837.04;2838.79
1766043090035;2837.06;2838.81
1766043090144;2837.04;2838.79
1766043090609;2837.01;2838.76
1766043091693;2837.07;2838.82
1766043092054;2837.11;2838.86
1766043092058;2837.19;2838.94
1766043092384;2837.2;2838.95
1766043092615;2837.27;2839.02
1766043092733;2837.21;2838.96
1766043095105;2837.22;2838.97
1766043095649;2837.27;2839.02
1766043096629;2837.21;2838.96
1766043098545;2837.2;2838.95
1766043102336;2837.14;2838.89
1766043102456;2837.15;2838.9
1766043103166;2837.14;2838.89
1766043104175;2837.13;2838.88
1766043104666;2837.14;2838.89
1766043105177;2837.11;2838.86
1766043105647;2837.1;2838.85
1766043105756;2837.09;2838.84
1766043106205;2837.08;2838.83
1766043106658;2837.1;2838.85
1766043106895;2837.09;2838.84
1766043107225;2837.1;2838.85
1766043107555;2837.08;2838.83
1766043107671;2837.09;2838.84
1766043108229;2837.08;2838.83
1766043108819;2837.1;2838.85
1766043109295;2837.08;2838.83
1766043109405;2837.09;2838.84
1766043109738;2837.08;2838.83
1766043118576;2837.07;2838.82
1766043119446;2837.06;2838.81
1766043119556;2837.05;2838.8
1766043121406;2836.95;2838.7
1766043121516;2836.92;2838.67
1766043121618;2836.91;2838.66
1766043121755;2836.92;2838.67
1766043122195;2836.91;2838.66
1766043122438;2836.93;2838.68
1766043124355;2836.92;2838.67
1766043126247;2836.91;2838.66
1766043126365;2836.92;2838.67
1766043127470;2836.93;2838.68
1766043127574;2836.98;2838.73
1766043127654;2837.13;2838.88
1766043127770;2837.16;2838.91
1766043127875;2837.2;2838.95
1766043127995;2837.21;2838.96
1766043128453;2837.2;2838.95
1766043129391;2837.19;2838.94
1766043130135;2837.15;2838.9
1766043130237;2837.17;2838.92
1766043130340;2837.15;2838.9
1766043130945;2837.16;2838.91
1766043132235;2837.13;2838.88
1766043132605;2837.12;2838.87
1766043132716;2837.13;2838.88
1766043132835;2837.12;2838.87
1766043133412;2837.22;2838.97
1766043133515;2837.09;2838.84
1766043133734;2837.1;2838.85
1766043133847;2837.12;2838.87
1766043133958;2837.15;2838.9
1766043134297;2837.18;2838.93
1766043134522;2837.15;2838.9
1766043135111;2837.17;2838.92
1766043135495;2837.14;2838.89
1766043135715;2837.15;2838.9
1766043135839;2837.14;2838.89
1766043136034;2837.2;2838.95
1766043136136;2837.18;2838.93
1766043136282;2837.14;2838.89
1766043136445;2837.13;2838.88
1766043137015;2837.14;2838.89
1766043137286;2837.17;2838.92
1766043137922;2837.16;2838.91
1766043138271;2837.12;2838.87
1766043138726;2837.13;2838.88
1766043138945;2837.15;2838.9
1766043139786;2837.13;2838.88
1766043139891;2837.14;2838.89
1766043140146;2837.12;2838.87
1766043140305;2837.13;2838.88
1766043140416;2837.19;2838.94
1766043140527;2837.18;2838.93
1766043141375;2837.21;2838.96
1766043141778;2837.24;2838.99
1766043142015;2837.22;2838.97
1766043142355;2837.2;2838.95
1766043142916;2837.22;2838.97
1766043143376;2837.17;2838.92
1766043143495;2837.16;2838.91
1766043143845;2837.15;2838.9
1766043144068;2837.14;2838.89
1766043144175;2837.15;2838.9
1766043144746;2837.14;2838.89
1766043144855;2837.13;2838.88
1766043145081;2837.07;2838.82
1766043145516;2837.01;2838.76
1766043145625;2836.95;2838.7
1766043145738;2837.0;2838.75
1766043145875;2836.97;2838.72
1766043145987;2836.96;2838.71
1766043146214;2836.99;2838.74
1766043146825;2836.89;2838.64
1766043146955;2836.81;2838.56
1766043147058;2836.82;2838.57
1766043147277;2836.72;2838.47
1766043147765;2836.61;2838.36
1766043147873;2836.59;2838.34
1766043148206;2836.49;2838.24
1766043148445;2836.51;2838.26
1766043148679;2836.52;2838.27
1766043148965;2836.36;2838.11
1766043149316;2836.32;2838.07
1766043149545;2836.34;2838.09
1766043150285;2836.35;2838.1
1766043150855;2836.26;2838.01
1766043150957;2836.21;2837.96
1766043151081;2836.2;2837.95
1766043151216;2836.17;2837.92
1766043151925;2836.18;2837.93
1766043152235;2836.16;2837.91
1766043153154;2836.15;2837.9
1766043153158;2836.08;2837.83
1766043153265;2836.03;2837.78
1766043154690;2836.07;2837.82
1766043155906;2836.08;2837.83
1766043156027;2836.1;2837.85
1766043156134;2836.09;2837.84
1766043158256;2836.07;2837.82
1766043158546;2836.08;2837.83
1766043158779;2836.09;2837.84
1766043165006;2836.15;2837.9
1766043165369;2836.16;2837.91
1766043165700;2836.2;2837.95
1766043165803;2836.26;2838.01
1766043165946;2836.28;2838.03
1766043166058;2836.3;2838.05
1766043166168;2836.31;2838.06
1766043166867;2836.33;2838.08
1766043166995;2836.32;2838.07
1766043167117;2836.31;2838.06
1766043168086;2836.29;2838.04
1766043168205;2836.3;2838.05
1766043168756;2836.29;2838.04
1766043168863;2836.28;2838.03
1766043169118;2836.29;2838.04
1766043169627;2836.3;2838.05
1766043169846;2836.31;2838.06
1766043170117;2836.3;2838.05
1766043170237;2836.31;2838.06
1766043171136;2836.33;2838.08
1766043171256;2836.32;2838.07
1766043171366;2836.31;2838.06
1766043171468;2836.33;2838.08
1766043171577;2836.35;2838.1
1766043171684;2836.38;2838.13
1766043171800;2836.41;2838.16
1766043172068;2836.42;2838.17
1766043172285;2836.44;2838.19
1766043175315;2836.45;2838.2
1766043175625;2836.37;2838.12
1766043175905;2836.4;2838.15
1766043176640;2836.38;2838.13
1766043176866;2836.4;2838.15
1766043176972;2836.39;2838.14
1766043177177;2836.4;2838.15
1766043177537;2836.41;2838.16
1766043177915;2836.4;2838.15
1766043178085;2836.41;2838.16
1766043178196;2836.42;2838.17
1766043178305;2836.36;2838.11
1766043178778;2836.34;2838.09
1766043178928;2836.35;2838.1
1766043179063;2836.37;2838.12
1766043179805;2836.38;2838.13
1766043179925;2836.37;2838.12
1766043180029;2836.34;2838.09
1766043180135;2836.32;2838.07
1766043180260;2836.37;2838.12
1766043181196;2836.36;2838.11
1766043181306;2836.34;2838.09
1766043181669;2836.33;2838.08
1766043181785;2836.35;2838.1
1766043181886;2836.36;2838.11
1766043182215;2836.41;2838.16
1766043182348;2836.38;2838.13
1766043182470;2836.39;2838.14
1766043182718;2836.41;2838.16
1766043182830;2836.4;2838.15
1766043183165;2836.39;2838.14
1766043183836;2836.38;2838.13
1766043187122;2836.39;2838.14
1766043187224;2836.42;2838.17
1766043187343;2836.43;2838.18
1766043187576;2836.45;2838.2
1766043187695;2836.44;2838.19
1766043187875;2836.45;2838.2
1766043188615;2836.46;2838.21
1766043189075;2836.45;2838.2
1766043189300;2836.46;2838.21
1766043189851;2836.45;2838.2
1766043189906;2836.38;2838.13
1766043190015;2836.39;2838.14
1766043190149;2836.43;2838.18
1766043190256;2836.42;2838.17
1766043191778;2836.43;2838.18
1766043191884;2836.42;2838.17
1766043192255;2836.43;2838.18
1766043192476;2836.42;2838.17
1766043195205;2836.43;2838.18
1766043200586;2836.41;2838.16
1766043202016;2836.4;2838.15
1766043202126;2836.39;2838.14
1766043202345;2836.36;2838.11
1766043202465;2836.38;2838.13
1766043202576;2836.37;2838.12
1766043202686;2836.4;2838.15
1766043203155;2836.43;2838.18
1766043203386;2836.42;2838.17
1766043203545;2836.41;2838.16
1766043203977;2836.4;2838.15
1766043204195;2836.41;2838.16
1766043204426;2836.4;2838.15
1766043204535;2836.39;2838.14
1766043204655;2836.4;2838.15
1766043204874;2836.38;2838.13
1766043205216;2836.37;2838.12
1766043205446;2836.39;2838.14
1766043206244;2836.4;2838.15
1766043206382;2836.39;2838.14
1766043209059;2836.38;2838.13
1766043209174;2836.39;2838.14
1766043212190;2836.38;2838.13
1766043212292;2836.37;2838.12
1766043213001;2836.35;2838.1
1766043213114;2836.36;2838.11
1766043213216;2836.34;2838.09
1766043214454;2836.27;2838.02
1766043214514;2836.34;2838.09
1766043215615;2836.33;2838.08
1766043218025;2836.32;2838.07
1766043218136;2836.31;2838.06
1766043219005;2836.3;2838.05
1766043219115;2836.31;2838.06
1766043219235;2836.3;2838.05
1766043222880;2836.28;2838.03
1766043223016;2836.3;2838.05
1766043223355;2836.29;2838.04
1766043225406;2836.28;2838.03
1766043225855;2836.27;2838.02
1766043227207;2836.3;2838.05
1766043228237;2836.28;2838.03
1766043229062;2836.27;2838.02
1766043232006;2836.26;2838.01
1766043232112;2836.27;2838.02
1766043237047;2836.25;2838.0
1766043237285;2836.22;2837.97
1766043238482;2836.26;2838.01
1766043239885;2836.25;2838.0
1766043240115;2836.29;2838.04
1766043240340;2836.3;2838.05
1766043240706;2836.26;2838.01
1766043240925;2836.25;2838.0
1766043241164;2836.24;2837.99
1766043241975;2836.25;2838.0
1766043242925;2836.26;2838.01
1766043243545;2836.24;2837.99
1766043243935;2836.26;2838.01
1766043244325;2836.25;2838.0
1766043244885;2836.24;2837.99
1766043245497;2836.25;2838.0
1766043246406;2836.24;2837.99
1766043246515;2836.2;2837.95
1766043246625;2836.23;2837.98
1766043247128;2836.24;2837.99
1766043247414;2836.23;2837.98
1766043247981;2836.2;2837.95
1766043248105;2836.14;2837.89
1766043248225;2836.11;2837.86
1766043248346;2836.16;2837.91
1766043248456;2836.07;2837.82
1766043248590;2836.14;2837.89
1766043248812;2836.13;2837.88
1766043248927;2836.09;2837.84
1766043249165;2836.13;2837.88
1766043249395;2836.15;2837.9
1766043250536;2836.16;2837.91
1766043250655;2836.15;2837.9
1766043250886;2836.17;2837.92
1766043251105;2836.14;2837.89
1766043251210;2836.15;2837.9
1766043254788;2836.12;2837.87
1766043257586;2836.14;2837.89
1766043258537;2836.13;2837.88
1766043258985;2836.12;2837.87
1766043259096;2836.11;2837.86
1766043259327;2836.1;2837.85
1766043259436;2836.08;2837.83
1766043259926;2836.1;2837.85
1766043260165;2836.11;2837.86
1766043261016;2836.12;2837.87
1766043261910;2836.11;2837.86
1766043262150;2836.12;2837.87
1766043264421;2836.15;2837.9
1766043264647;2836.13;2837.88
1766043264921;2836.11;2837.86
1766043265725;2836.12;2837.87
1766043267835;2836.11;2837.86
1766043268459;2836.09;2837.84
1766043268575;2836.1;2837.85
1766043269013;2836.11;2837.86
1766043276176;2836.12;2837.87
1766043277152;2836.13;2837.88
1766043277268;2836.12;2837.87
1766043277985;2836.11;2837.86
1766043278345;2836.14;2837.89
1766043280785;2836.16;2837.91
1766043285296;2836.17;2837.92
1766043285415;2836.16;2837.91
1766043285535;2836.17;2837.92
1766043285878;2836.16;2837.91
1766043286235;2836.18;2837.93
1766043286345;2836.17;2837.92
1766043286581;2836.18;2837.93
1766043287095;2836.17;2837.92
1766043288665;2836.15;2837.9
1766043290885;2836.14;2837.89
1766043290995;2836.11;2837.86
1766043291215;2836.04;2837.79
1766043291329;2836.01;2837.76
1766043291436;2835.89;2837.64
1766043291549;2835.8;2837.55
1766043291676;2835.85;2837.6
1766043291795;2835.77;2837.52
1766043292035;2835.74;2837.49
1766043292254;2835.72;2837.47
1766043292385;2835.73;2837.48
1766043292605;2835.74;2837.49
1766043292846;2835.78;2837.53
1766043295080;2835.73;2837.48
1766043295183;2835.75;2837.5
1766043295283;2835.74;2837.49
1766043295385;2835.75;2837.5
1766043295878;2835.77;2837.52
1766043295980;2835.78;2837.53
1766043296255;2835.77;2837.52
1766043297565;2835.7;2837.45
1766043297685;2835.72;2837.47
1766043297795;2835.76;2837.51
1766043299631;2835.74;2837.49
1766043300324;2835.69;2837.44
1766043300445;2835.7;2837.45
1766043300675;2835.69;2837.44
1766043300896;2835.7;2837.45
1766043302675;2835.69;2837.44
1766043302850;2835.7;2837.45
1766043303338;2835.74;2837.49
1766043305377;2835.77;2837.52
1766043309131;2835.82;2837.57
1766043309365;2835.81;2837.56
1766043309807;2835.8;2837.55
1766043311235;2835.77;2837.52
1766043311355;2835.75;2837.5
1766043311706;2835.77;2837.52
1766043312248;2835.66;2837.41
1766043313593;2835.58;2837.33
1766043313711;2835.54;2837.29
1766043313814;2835.59;2837.34
1766043313940;2835.58;2837.33
1766043314628;2835.55;2837.3
1766043314732;2835.54;2837.29
1766043314815;2835.46;2837.21
1766043315033;2835.42;2837.17
1766043315143;2835.39;2837.14
1766043315366;2835.43;2837.18
1766043315485;2835.44;2837.19
1766043316046;2835.45;2837.2
1766043316628;2835.44;2837.19
1766043318044;2835.42;2837.17
1766043318069;2835.27;2837.02
1766043318086;2835.08;2836.83
1766043318233;2834.96;2836.71
1766043318338;2834.88;2836.63
1766043318485;2834.84;2836.59
1766043318595;2834.89;2836.64
1766043318705;2834.9;2836.65
1766043319479;2834.91;2836.66
1766043320119;2834.9;2836.65
1766043320224;2834.85;2836.6
1766043320334;2834.87;2836.62
1766043320606;2834.86;2836.61
1766043321061;2834.89;2836.64
1766043321165;2834.92;2836.67
1766043321285;2834.91;2836.66
1766043321906;2834.94;2836.69
1766043322119;2834.99;2836.74
1766043322154;2835.11;2836.86
1766043322221;2835.24;2836.99
1766043322335;2835.23;2836.98
1766043322455;2835.25;2837.0
1766043323596;2835.24;2836.99
1766043327639;2835.15;2836.9
1766043327851;2835.22;2836.97
1766043328077;2835.25;2837.0
1766043332479;2835.23;2836.98
1766043332587;2835.25;2837.0
1766043334136;2835.24;2836.99
1766043334366;2835.25;2837.0
1766043334581;2835.26;2837.01
1766043334636;2835.37;2837.12
1766043334750;2835.39;2837.14
1766043334960;2835.49;2837.24
1766043335045;2835.64;2837.39
1766043335127;2835.85;2837.6
1766043335233;2835.98;2837.73
1766043335344;2835.89;2837.64
1766043335405;2835.97;2837.72
1766043335525;2836.02;2837.77
1766043335742;2836.03;2837.78
1766043336446;2836.05;2837.8
1766043339085;2836.06;2837.81
1766043340283;2836.05;2837.8
1766043340708;2836.06;2837.81
1766043341406;2836.05;2837.8
1766043342093;2836.11;2837.86
1766043342195;2836.15;2837.9
1766043342318;2836.19;2837.94
1766043342426;2836.23;2837.98
1766043342536;2836.2;2837.95
1766043342756;2836.25;2838.0
1766043343335;2836.29;2838.04
1766043343436;2836.28;2838.03
1766043343957;2836.26;2838.01
1766043344305;2836.25;2838.0
1766043344544;2836.26;2838.01
1766043347675;2836.29;2838.04
1766043347782;2836.28;2838.03
1766043347997;2836.26;2838.01
1766043349206;2836.24;2837.99
1766043349485;2836.25;2838.0
1766043350055;2836.28;2838.03
1766043350175;2836.27;2838.02
1766043350277;2836.24;2837.99
1766043350506;2836.23;2837.98
1766043350616;2836.22;2837.97
1766043350836;2836.23;2837.98
1766043350938;2836.28;2838.03
1766043350994;2836.43;2838.18
1766043351105;2836.4;2838.15
1766043351330;2836.38;2838.13
1766043351445;2836.4;2838.15
1766043351556;2836.36;2838.11
1766043351675;2836.37;2838.12
1766043352465;2836.36;2838.11
1766043352709;2836.37;2838.12
1766043352945;2836.38;2838.13
1766043353187;2836.37;2838.12
1766043353296;2836.38;2838.13
1766043353405;2836.37;2838.12
1766043353736;2836.38;2838.13
1766043353845;2836.37;2838.12
1766043354226;2836.38;2838.13
1766043354455;2836.37;2838.12
1766043355315;2836.38;2838.13
1766043356396;2836.37;2838.12
1766043358132;2836.38;2838.13
1766043358465;2836.37;2838.12
1766043359305;2836.32;2838.07
1766043359682;2836.35;2838.1
1766043359806;2836.37;2838.12
1766043362095;2836.35;2838.1
1766043362223;2836.31;2838.06
1766043362325;2836.3;2838.05
1766043362435;2836.29;2838.04
1766043362555;2836.3;2838.05
1766043362671;2836.29;2838.04
1766043362778;2836.3;2838.05
1766043363350;2836.35;2838.1
1766043363575;2836.3;2838.05
1766043363915;2836.34;2838.09
1766043364084;2836.35;2838.1
1766043364315;2836.34;2838.09
1766043364535;2836.29;2838.04
1766043364645;2836.3;2838.05
1766043365053;2836.31;2838.06
1766043365155;2836.3;2838.05
1766043365934;2836.32;2838.07
1766043366051;2836.34;2838.09
1766043366155;2836.32;2838.07
1766043366607;2836.25;2838.0
1766043366951;2836.26;2838.01
1766043369855;2836.25;2838.0
1766043369975;2836.26;2838.01
1766043370664;2836.28;2838.03
1766043370774;2836.29;2838.04
1766043370883;2836.32;2838.07
1766043370985;2836.27;2838.02
1766043371415;2836.28;2838.03
1766043371535;2836.27;2838.02
1766043371775;2836.26;2838.01
1766043371918;2836.22;2837.97
1766043372034;2836.23;2837.98
1766043372152;2836.21;2837.96
1766043372394;2836.18;2837.93
1766043372512;2836.19;2837.94
1766043372635;2836.18;2837.93
1766043373245;2836.17;2837.92
1766043377625;2836.13;2837.88
1766043377736;2836.11;2837.86
1766043377845;2836.09;2837.84
1766043377969;2836.07;2837.82
1766043378462;2836.03;2837.78
1766043378685;2836.05;2837.8
1766043378794;2836.07;2837.82
1766043379251;2836.03;2837.78
1766043379357;2836.05;2837.8
1766043379650;2836.08;2837.83
1766043381677;2836.1;2837.85
1766043381904;2836.17;2837.92
1766043382030;2836.24;2837.99
1766043382136;2836.27;2838.02
1766043382245;2836.32;2838.07
1766043382366;2836.35;2838.1
1766043382478;2836.47;2838.22
1766043382693;2836.36;2838.11
1766043383225;2836.37;2838.12
1766043385866;2836.36;2838.11
1766043386761;2836.35;2838.1
1766043387127;2836.34;2838.09
1766043387766;2836.19;2837.94
1766043387872;2836.11;2837.86
1766043387989;2836.03;2837.78
1766043388116;2836.07;2837.82
1766043388223;2836.06;2837.81
1766043388685;2836.07;2837.82
1766043389626;2836.06;2837.81
1766043390093;2836.13;2837.88
1766043390196;2836.14;2837.89
1766043390305;2836.15;2837.9
1766043391355;2836.17;2837.92
1766043391478;2836.16;2837.91
1766043393303;2836.14;2837.89
1766043394160;2836.06;2837.81
1766043394270;2836.09;2837.84
1766043394373;2836.14;2837.89
1766043397879;2836.1;2837.85
1766043402006;2836.12;2837.87
1766043402115;2836.13;2837.88
1766043402405;2836.12;2837.87
1766043402543;2836.15;2837.9
1766043402645;2836.12;2837.87
1766043403261;2836.13;2837.88
1766043403367;2836.12;2837.87
1766043403525;2836.11;2837.86
1766043403635;2836.12;2837.87
1766043404206;2836.11;2837.86
1766043404666;2836.1;2837.85
1766043404899;2836.11;2837.86
1766043406713;2836.12;2837.87
1766043406817;2836.17;2837.92
1766043406947;2836.18;2837.93
1766043408216;2836.17;2837.92
1766043408335;2836.19;2837.94
1766043408456;2836.2;2837.95
1766043408762;2836.19;2837.94
1766043409105;2836.2;2837.95
1766043409562;2836.21;2837.96
1766043410275;2836.23;2837.98
1766043411415;2836.21;2837.96
1766043411525;2836.22;2837.97
1766043411855;2836.23;2837.98
1766043411969;2836.22;2837.97
1766043412075;2836.23;2837.98
1766043412195;2836.24;2837.99
1766043412407;2836.25;2838.0
1766043412535;2836.26;2838.01
1766043413595;2836.27;2838.02
1766043414455;2836.26;2838.01
1766043416685;2836.25;2838.0
1766043416803;2836.24;2837.99
1766043416916;2836.17;2837.92
1766043417035;2836.16;2837.91
1766043417139;2836.18;2837.93
1766043417379;2836.17;2837.92
1766043417611;2836.15;2837.9
1766043418232;2836.1;2837.85
1766043418325;2836.16;2837.91
1766043420386;2836.17;2837.92
1766043420805;2836.16;2837.91
1766043420925;2836.17;2837.92
1766043421145;2836.18;2837.93
1766043421255;2836.15;2837.9
1766043421493;2836.14;2837.89
1766043421757;2836.15;2837.9
1766043421878;2836.1;2837.85
1766043424296;2836.11;2837.86
1766043425525;2836.1;2837.85
1766043426051;2836.11;2837.86
1766043426165;2836.1;2837.85
1766043426285;2836.09;2837.84
1766043426516;2836.1;2837.85
1766043427182;2836.11;2837.86
1766043428080;2836.1;2837.85
1766043428185;2836.08;2837.83
1766043428338;2836.09;2837.84
1766043428446;2836.08;2837.83
1766043428693;2836.1;2837.85
1766043430635;2836.09;2837.84
1766043430742;2836.08;2837.83
1766043431089;2836.09;2837.84
1766043431235;2836.12;2837.87
1766043431337;2836.14;2837.89
1766043431456;2836.12;2837.87
1766043432455;2836.06;2837.81
1766043433181;2836.05;2837.8
1766043433647;2836.08;2837.83
1766043434505;2836.07;2837.82
1766043435167;2836.08;2837.83
1766043435449;2836.1;2837.85
1766043435550;2836.11;2837.86
1766043435669;2836.08;2837.83
1766043435799;2836.09;2837.84
1766043435905;2836.1;2837.85
1766043436132;2836.11;2837.86
1766043436236;2836.1;2837.85
1766043436446;2836.11;2837.86
1766043436556;2836.1;2837.85
1766043436675;2836.09;2837.84
1766043437135;2836.1;2837.85
1766043437355;2836.09;2837.84
1766043437695;2836.1;2837.85
1766043437797;2836.11;2837.86
1766043438025;2836.1;2837.85
1766043438135;2836.09;2837.84
1766043438255;2836.06;2837.81
1766043438394;2836.09;2837.84
1766043439220;2836.1;2837.85
1766043439495;2836.17;2837.92
1766043439598;2836.18;2837.93
1766043439705;2836.17;2837.92
1766043439816;2836.2;2837.95
1766043440032;2836.21;2837.96
1766043440134;2836.24;2837.99
1766043446416;2836.23;2837.98
1766043446546;2836.24;2837.99
1766043446766;2836.23;2837.98
1766043447105;2836.24;2837.99
1766043447615;2836.22;2837.97
1766043447997;2836.24;2837.99
1766043448878;2836.21;2837.96
1766043449718;2836.22;2837.97
1766043449837;2836.24;2837.99
1766043449955;2836.23;2837.98
1766043450175;2836.24;2837.99
1766043450505;2836.23;2837.98
1766043451986;2836.25;2838.0
1766043452199;2836.21;2837.96
1766043453547;2836.25;2838.0
1766043454565;2836.26;2838.01
1766043456281;2836.31;2838.06
1766043456383;2836.33;2838.08
1766043456595;2836.35;2838.1
1766043458921;2836.4;2838.15
1766043460645;2836.41;2838.16
1766043460755;2836.39;2838.14
1766043460877;2836.41;2838.16
